time (days since 1610-01-01),wavelength (nm),irradiance (W/m^2/nm)
151757.0,46075.0,5.609196591649379E-7
151757.0,46125.0,5.584825544246996E-7
151757.0,46175.0,5.561009857046884E-7
151757.0,46225.0,5.536749654311279E-7
151757.0,46275.0,5.512823690878577E-7
151757.0,46325.0,5.489178533935046E-7
151757.0,46375.0,5.46541741641704E-7
151757.0,46425.0,5.442093424790073E-7
151757.0,46475.0,5.418334581008821E-7
151757.0,46525.0,5.39504526386736E-7
151757.0,46575.0,5.372084501686913E-7
151757.0,46625.0,5.348815648176242E-7
151757.0,46675.0,5.325974825609592E-7
151757.0,46725.0,5.30275087839982E-7
151757.0,46775.0,5.280202799440303E-7
151757.0,46825.0,5.257734301267192E-7
151757.0,46875.0,5.234950322119403E-7
151757.0,46925.0,5.212585847402806E-7
151757.0,46975.0,5.190593697079748E-7
151757.0,47025.0,5.169605969967961E-7
151757.0,47075.0,5.148617674421985E-7
151757.0,47125.0,5.127320150677406E-7
151757.0,47175.0,5.106332991999807E-7
151757.0,47225.0,5.084527288090612E-7
151757.0,47275.0,5.062986474513309E-7
151757.0,47325.0,5.041442818765063E-7
151757.0,47375.0,5.019600735067797E-7
151757.0,47425.0,4.998443614567805E-7
151757.0,47475.0,4.97705855195818E-7
151757.0,47525.0,4.955973054165952E-7
151757.0,47575.0,4.934885851071158E-7
151757.0,47625.0,4.913773068437877E-7
151757.0,47675.0,4.894085918749624E-7
151757.0,47725.0,4.874109436059371E-7
151757.0,47775.0,4.854426265410439E-7
151757.0,47825.0,4.834741389458941E-7
151757.0,47875.0,4.814476142200874E-7
151757.0,47925.0,4.794368919647241E-7
151757.0,47975.0,4.773879140884674E-7
151757.0,48025.0,4.7536752845189767E-7
151757.0,48075.0,4.7336152420029975E-7
151757.0,48125.0,4.714285068985191E-7
151757.0,48175.0,4.6955287302807847E-7
151757.0,48225.0,4.676396372360614E-7
151757.0,48275.0,4.65754510514671E-7
151757.0,48325.0,4.63822857454943E-7
151757.0,48375.0,4.6177260060176195E-7
151757.0,48425.0,4.597571319209237E-7
151757.0,48475.0,4.5770482870466367E-7
151757.0,48525.0,4.556817430056981E-7
151757.0,48575.0,4.537936320048175E-7
151757.0,48625.0,4.5197197096058517E-7
151757.0,48675.0,4.501503667597717E-7
151757.0,48725.0,4.4834681034444657E-7
151757.0,48775.0,4.465371716833033E-7
151757.0,48825.0,4.447652486305742E-7
151757.0,48875.0,4.429828379670653E-7
151757.0,48925.0,4.412004841469752E-7
151757.0,48975.0,4.3943580863015086E-7
151757.0,49025.0,4.3765376744886453E-7
151757.0,49075.0,4.3584617515080026E-7
151757.0,49125.0,4.3401757920946693E-7
151757.0,49175.0,4.3218901168984303E-7
151757.0,49225.0,4.3037778141297167E-7
151757.0,49275.0,4.285953423277533E-7
151757.0,49325.0,4.269044495686103E-7
151757.0,49375.0,4.251994880632992E-7
151757.0,49425.0,4.2349461182311643E-7
151757.0,49475.0,4.21806731765173E-7
151757.0,49525.0,4.201254455438175E-7
151757.0,49575.0,4.184744284430053E-7
151757.0,49625.0,4.168068414855952E-7
151757.0,49675.0,4.151393397933134E-7
151757.0,49725.0,4.1348852164446726E-7
151757.0,49775.0,4.1184671317751054E-7
151757.0,49825.0,4.102323600818636E-7
151757.0,49875.0,4.08601522394747E-7
151757.0,49925.0,4.0697079839446815E-7
151757.0,49975.0,4.0535638845540234E-7
151757.0,50025.0,4.0375172716267116E-7
151757.0,50075.0,4.021732706860348E-7
151757.0,50125.0,4.005785854133137E-7
151757.0,50175.0,3.989840706708492E-7
151757.0,50225.0,3.9740544366395625E-7
151757.0,50275.0,3.9583207467330794E-7
151757.0,50325.0,3.9428107356798137E-7
151757.0,50375.0,3.927142984139209E-7
151757.0,50425.0,3.9114760852498875E-7
151757.0,50475.0,3.8959657899795275E-7
151757.0,50525.0,3.880548717916099E-7
151757.0,50575.0,3.8654624745504407E-7
151757.0,50625.0,3.850220764434198E-7
151757.0,50675.0,3.834981896488898E-7
151757.0,50725.0,3.8198965057745227E-7
151757.0,50775.0,3.8048571582294244E-7
151757.0,50825.0,3.7901750715718663E-7
151757.0,50875.0,3.7753522974526277E-7
151757.0,50925.0,3.7605306602017663E-7
151757.0,50975.0,3.7458590895766974E-7
151757.0,51025.0,3.731170181708876E-7
151757.0,51075.0,3.7168044286772783E-7
151757.0,51125.0,3.702317599163507E-7
151757.0,51175.0,3.687830769649736E-7
151757.0,51225.0,3.6734923014591914E-7
151757.0,51275.0,3.659105232145521E-7
151757.0,51325.0,3.6450836660151253E-7
151757.0,51375.0,3.6309964457359456E-7
151757.0,51425.0,3.6169114991935203E-7
151757.0,51475.0,3.6029709349350014E-7
151757.0,51525.0,3.5889576111003407E-7
151757.0,51575.0,3.5751997984334594E-7
151757.0,51625.0,3.5614360172075976E-7
151757.0,51675.0,3.5476736570672074E-7
151757.0,51725.0,3.5340528370397806E-7
151757.0,51775.0,3.5203598258704005E-7
151757.0,51825.0,3.506841039779829E-7
151757.0,51875.0,3.493448161862034E-7
151757.0,51925.0,3.480069494798954E-7
151757.0,51975.0,3.4668300941120833E-7
151757.0,52025.0,3.4535207760200137E-7
151757.0,52075.0,3.4403015547468385E-7
151757.0,52125.0,3.4272153470737976E-7
151757.0,52175.0,3.4142132676606707E-7
151757.0,52225.0,3.401346759801527E-7
151757.0,52275.0,3.388412324056844E-7
151757.0,52325.0,3.3755458161977003E-7
151757.0,52375.0,3.3626355389060336E-7
151757.0,52425.0,3.3498670859444246E-7
151757.0,52475.0,3.3372359098393645E-7
151757.0,52525.0,3.3245368058487657E-7
151757.0,52575.0,3.311904208658234E-7
151757.0,52625.0,3.2991678722282813E-7
151757.0,52675.0,3.2867424692994973E-7
151757.0,52725.0,3.27453477666495E-7
151757.0,52775.0,3.2622602930132416E-7
151757.0,52825.0,3.250051179293223E-7
151757.0,52875.0,3.237711894144013E-7
151757.0,52925.0,3.225466684853018E-7
151757.0,52975.0,3.213538661839266E-7
151757.0,53025.0,3.2015532269724645E-7
151757.0,53075.0,3.1896306040835043E-7
151757.0,53125.0,3.177581788804673E-7
151757.0,53175.0,3.1655352472625964E-7
151757.0,53225.0,3.153758996177203E-7
151757.0,53275.0,3.14199468220977E-7
151757.0,53325.0,3.1302931802201783E-7
151757.0,53375.0,3.1184663384919986E-7
151757.0,53425.0,3.106641486283479E-7
151757.0,53475.0,3.094986595897353E-7
151757.0,53525.0,3.0835681741336884E-7
151757.0,53575.0,3.072264860293217E-7
151757.0,53625.0,3.0608390488851E-7
151757.0,53675.0,3.049414090128266E-7
151757.0,53725.0,3.038111060504889E-7
151757.0,53775.0,3.026834747288376E-7
151757.0,53825.0,3.0158491881593363E-7
151757.0,53875.0,3.004754489666084E-7
151757.0,53925.0,2.99366035960702E-7
151757.0,53975.0,2.982686737595941E-7
151757.0,54025.0,2.971652293126681E-7
151757.0,54075.0,2.960788378914003E-7
151757.0,54125.0,2.9499591391868307E-7
151757.0,54175.0,2.939130752110941E-7
151757.0,54225.0,2.928419746694999E-7
151757.0,54275.0,2.9176493399063474E-7
151757.0,54325.0,2.9069386187074997E-7
151757.0,54375.0,2.896252340178762E-7
151757.0,54425.0,2.8856845801783493E-7
151757.0,54475.0,2.875232496535318E-7
151757.0,54525.0,2.8647235694734263E-7
151757.0,54575.0,2.8542697805278294E-7
151757.0,54625.0,2.8437045784812653E-7
151757.0,54675.0,2.8333246859801875E-7
151757.0,54725.0,2.8231812621015706E-7
151757.0,54775.0,2.812981279021187E-7
151757.0,54825.0,2.8028370024912874E-7
151757.0,54875.0,2.7925813128604204E-7
151757.0,54925.0,2.7823273285321193E-7
151757.0,54975.0,2.7723626772058196E-7
151757.0,55025.0,2.7624656695479644E-7
151757.0,55075.0,2.75262351578931E-7
151757.0,55125.0,2.7426713700151595E-7
151757.0,55175.0,2.732719224241009E-7
151757.0,55225.0,2.722877354699449E-7
151757.0,55275.0,2.713107960516936E-7
151757.0,55325.0,2.703506538637157E-7
151757.0,55375.0,2.693798535347014E-7
151757.0,55425.0,2.6840893951884937E-7
151757.0,55475.0,2.6744888259599975E-7
151757.0,55525.0,2.664834539700678E-7
151757.0,55575.0,2.655306161614135E-7
151757.0,55625.0,2.645783467869478E-7
151757.0,55675.0,2.6362627636444813E-7
151757.0,55725.0,2.6268477881785657E-7
151757.0,55775.0,2.617379379898921E-7
151757.0,55825.0,2.6079635517817223E-7
151757.0,55875.0,2.598521007257659E-7
151757.0,55925.0,2.589320615697943E-7
151757.0,55975.0,2.580239595317835E-7
151757.0,56025.0,2.5711071316436573E-7
151757.0,56075.0,2.562026111263549E-7
151757.0,56125.0,2.552842488512397E-7
151757.0,56175.0,2.5436821715629776E-7
151757.0,56225.0,2.534828240641218E-7
151757.0,56275.0,2.5259723201997986E-7
151757.0,56325.0,2.5171675588353537E-7
151757.0,56375.0,2.5082613319682423E-7
151757.0,56425.0,2.4993556735353195E-7
151757.0,56475.0,2.4905506279537803E-7
151757.0,56525.0,2.481818341948383E-7
151757.0,56575.0,2.473234133049118E-7
151757.0,56625.0,2.4645510166010354E-7
151757.0,56675.0,2.455868184370047E-7
151757.0,56725.0,2.447283975470782E-7
151757.0,56775.0,2.4386494601458253E-7
151757.0,56825.0,2.430118399843195E-7
151757.0,56875.0,2.4216828364842513E-7
151757.0,56925.0,2.413265747236437E-7
151757.0,56975.0,2.4049452918006864E-7
151757.0,57025.0,2.396575666807621E-7
151757.0,57075.0,2.3882537902863987E-7
151757.0,57125.0,2.3798391168838862E-7
151757.0,57175.0,2.3715583097327908E-7
151757.0,57225.0,2.363447180186995E-7
151757.0,57275.0,2.3552915706659405E-7
151757.0,57325.0,2.3471800147945032E-7
151757.0,57375.0,2.3389767989101529E-7
151757.0,57425.0,2.3307715935061424E-7
151757.0,57475.0,2.3226951384458516E-7
151757.0,57525.0,2.3147278227497736E-7
151757.0,57575.0,2.3068250243341026E-7
151757.0,57625.0,2.2988295711456885E-7
151757.0,57675.0,2.2908344021743687E-7
151757.0,57725.0,2.2829311774330563E-7
151757.0,57775.0,2.2749817674139194E-7
151757.0,57825.0,2.267185124082971E-7
151757.0,57875.0,2.25943750820079E-7
151757.0,57925.0,2.251691597621175E-7
151757.0,57975.0,2.2440350733177183E-7
151757.0,58025.0,2.2363336427133618E-7
151757.0,58075.0,2.2286766920842638E-7
151757.0,58125.0,2.2209361816294404E-7
151757.0,58175.0,2.2133562538328988E-7
151757.0,58225.0,2.205940603516865E-7
151757.0,58275.0,2.1984803311170253E-7
151757.0,58325.0,2.1910648229095386E-7
151757.0,58375.0,2.1835602126429876E-7
151757.0,58425.0,2.176057023461908E-7
151757.0,58475.0,2.1686534523723822E-7
151757.0,58525.0,2.1613185197111306E-7
151757.0,58575.0,2.154052651803795E-7
151757.0,58625.0,2.146701376659621E-7
151757.0,58675.0,2.1393498172983527E-7
151757.0,58725.0,2.1320840914995642E-7
151757.0,58775.0,2.124775591028083E-7
151757.0,58825.0,2.1175418396524037E-7
151757.0,58875.0,2.1103979008785245E-7
151757.0,58925.0,2.1032786889918498E-7
151757.0,58975.0,2.0962441737992776E-7
151757.0,59025.0,2.0891677365852956E-7
151757.0,59075.0,2.0821322266328934E-7
151757.0,59125.0,2.075014151614596E-7
151757.0,59175.0,2.067933024818558E-7
151757.0,59225.0,2.0611020090655074E-7
151757.0,59275.0,2.0542509560073086E-7
151757.0,59325.0,2.0474415407534252E-7
151757.0,59375.0,2.0405487077823636E-7
151757.0,59425.0,2.0336578643309622E-7
151757.0,59475.0,2.0268473122087016E-7
151757.0,59525.0,2.0200261019454047E-7
151757.0,59575.0,2.0134103806412895E-7
151757.0,59625.0,2.006739094895238E-7
151757.0,59675.0,2.0000679512577335E-7
151757.0,59725.0,1.9934769568408228E-7
151757.0,59775.0,1.986845603596521E-7
151757.0,59825.0,1.980253330202686E-7
151757.0,59875.0,1.9735965395284438E-7
151757.0,59925.0,1.9670697781748459E-7
151757.0,59975.0,1.9606537193794793E-7
151757.0,60025.0,1.954198580733646E-7
151757.0,60075.0,1.9477815271784493E-7
151757.0,60125.0,1.9412870244650549E-7
151757.0,60175.0,1.934793090185849E-7
151757.0,60225.0,1.928379447235784E-7
151757.0,60275.0,1.922062864423424E-7
151757.0,60325.0,1.9158552788667293E-7
151757.0,60375.0,1.9095708125860256E-7
151757.0,60425.0,1.9032873410651518E-7
151757.0,60475.0,1.8970793291828159E-7
151757.0,60525.0,1.890833232209843E-7
151757.0,60575.0,1.8846253624360543E-7
151757.0,60625.0,1.8784064081955876E-7
151757.0,60675.0,1.8722892036748817E-7
151757.0,60725.0,1.866247743009808E-7
151757.0,60775.0,1.860168765688286E-7
151757.0,60825.0,1.854129010325778E-7
151757.0,60875.0,1.8480129426734493E-7
151757.0,60925.0,1.841897301346762E-7
151757.0,60975.0,1.8358797149176098E-7
151757.0,61025.0,1.829974678457802E-7
151757.0,61075.0,1.8241327381929295E-7
151757.0,61125.0,1.8182174699177267E-7
151757.0,61175.0,1.8123024858596182E-7
151757.0,61225.0,1.806459692943463E-7
151757.0,61275.0,1.800580946564878E-7
151757.0,61325.0,1.794738437865817E-7
151757.0,61375.0,1.7888872605453798E-7
151757.0,61425.0,1.783097332008765E-7
151757.0,61475.0,1.7773803051568393E-7
151757.0,61525.0,1.7716260458655597E-7
151757.0,61575.0,1.7659077400367096E-7
151757.0,61625.0,1.7601193746941135E-7
151757.0,61675.0,1.7543300145916874E-7
151757.0,61725.0,1.748629330222684E-7
151757.0,61775.0,1.7430365062409692E-7
151757.0,61825.0,1.73750976273368E-7
151757.0,61875.0,1.7319123912784562E-7
151757.0,61925.0,1.7263158724745153E-7
151757.0,61975.0,1.7207882763159432E-7
151757.0,62025.0,1.7152257214547717E-7
151757.0,62075.0,1.7096972726449167E-7
151757.0,62125.0,1.7041556077401765E-7
151757.0,62175.0,1.6987401352253073E-7
151757.0,62225.0,1.6933978486122214E-7
151757.0,62275.0,1.6880218822734605E-7
151757.0,62325.0,1.682679879877469E-7
151757.0,62375.0,1.6772696653788444E-7
151757.0,62425.0,1.6718600193144084E-7
151757.0,62475.0,1.666517306375681E-7
151757.0,62525.0,1.6612314368558145E-7
151757.0,62575.0,1.6560694859890646E-7
151757.0,62625.0,1.650840601996606E-7
151757.0,62675.0,1.645612286438336E-7
151757.0,62725.0,1.640450335571586E-7
151757.0,62775.0,1.6352551313048025E-7
151757.0,62825.0,1.6300920435696753E-7
151757.0,62875.0,1.6248657175310655E-7
151757.0,62925.0,1.6197287777686142E-7
151757.0,62975.0,1.6147109249686764E-7
151757.0,63025.0,1.6096599608772522E-7
151757.0,63075.0,1.604640971208937E-7
151757.0,63125.0,1.5995580326944037E-7
151757.0,63175.0,1.5944756626140588E-7
151757.0,63225.0,1.589456957162838E-7
151757.0,63275.0,1.5844091194594512E-7
151757.0,63325.0,1.5795036745203106E-7
151757.0,63375.0,1.5745932557820197E-7
151757.0,63425.0,1.569682979152276E-7
151757.0,63475.0,1.564836082934562E-7
151757.0,63525.0,1.5599572122937388E-7
151757.0,63575.0,1.5551097476418363E-7
151757.0,63625.0,1.550199897337734E-7
151757.0,63675.0,1.5452914681191032E-7
151757.0,63725.0,1.5405271369672846E-7
151757.0,63775.0,1.5357856852915575E-7
151757.0,63825.0,1.5310752132791094E-7
151757.0,63875.0,1.526303492482839E-7
151757.0,63925.0,1.5215316295780212E-7
151757.0,63975.0,1.5168207312399318E-7
151757.0,64025.0,1.5120801322154875E-7
151757.0,64075.0,1.5073683812261152E-7
151757.0,64125.0,1.5026709832000051E-7
151757.0,64175.0,1.498063113558601E-7
151757.0,64225.0,1.4935150716155476E-7
151757.0,64275.0,1.4889374710946868E-7
151757.0,64325.0,1.484389855477275E-7
151757.0,64375.0,1.4797825542700593E-7
151757.0,64425.0,1.4751748267372022E-7
151757.0,64475.0,1.4706273532283376E-7
151757.0,64525.0,1.4660730585092097E-7
151757.0,64575.0,1.461621792486767E-7
151757.0,64625.0,1.457117093650595E-7
151757.0,64675.0,1.452613247465706E-7
151757.0,64725.0,1.4481666710253194E-7
151757.0,64775.0,1.4436918149840494E-7
151757.0,64825.0,1.4392450964351156E-7
151757.0,64875.0,1.4347413923587737E-7
151757.0,64925.0,1.430245362143978E-7
151757.0,64975.0,1.425937625754159E-7
151757.0,65025.0,1.421645947630168E-7
151757.0,65075.0,1.417383401758343E-7
151757.0,65125.0,1.4130631598163745E-7
151757.0,65175.0,1.408743770525689E-7
151757.0,65225.0,1.4044806562196754E-7
151757.0,65275.0,1.4001889780956844E-7
151757.0,65325.0,1.3959261480067653E-7
151757.0,65375.0,1.391646407000735E-7
151757.0,65425.0,1.3874505100375245E-7
151757.0,65475.0,1.3833110301675333E-7
151757.0,65525.0,1.3791429864795646E-7
151757.0,65575.0,1.3749746585745015E-7
151757.0,65625.0,1.3708370261156233E-7
151757.0,65675.0,1.366614270637001E-7
151757.0,65725.0,1.3624735117900855E-7
151757.0,65775.0,1.358310441901267E-7
151757.0,65825.0,1.3542441479330591E-7
151757.0,65875.0,1.350250613540993E-7
151757.0,65925.0,1.3461763614941447E-7
151757.0,65975.0,1.342184106079003E-7
151757.0,66025.0,1.3381641394971666E-7
151757.0,66075.0,1.3341443150238774E-7
151757.0,66125.0,1.3301507806318114E-7
151757.0,66175.0,1.3260780917789816E-7
151757.0,66225.0,1.3220984840245364E-7
151757.0,66275.0,1.3181814040308382E-7
151757.0,66325.0,1.3142792454345908E-7
151757.0,66375.0,1.3104035190281138E-7
151757.0,66425.0,1.3064490644865145E-7
151757.0,66475.0,1.3025724854287546E-7
151757.0,66525.0,1.298670042615413E-7
151757.0,66575.0,1.29476816823626E-7
151757.0,66625.0,1.2908915891785E-7
151757.0,66675.0,1.2869637089352182E-7
151757.0,66725.0,1.2831958429160295E-7
151757.0,66775.0,1.2794090764600696E-7
151757.0,66825.0,1.2756218836784683E-7
151757.0,66875.0,1.2718602704353543E-7
151757.0,66925.0,1.2680222027938726E-7
151757.0,66975.0,1.2642611579849472E-7
151757.0,67025.0,1.260473965203346E-7
151757.0,67075.0,1.2566870566388388E-7
151757.0,67125.0,1.2529662285487575E-7
151757.0,67175.0,1.2492830592236714E-7
151757.0,67225.0,1.245681744421745E-7
151757.0,67275.0,1.2420555606240669E-7
151757.0,67325.0,1.2384292347178416E-7
151757.0,67375.0,1.2348273514817265E-7
151757.0,67425.0,1.2311508612583566E-7
151757.0,67475.0,1.2275486938051472E-7
151757.0,67525.0,1.2239226521160163E-7
151757.0,67575.0,1.220314089778185E-7
151757.0,67625.0,1.216791645219928E-7
151757.0,67675.0,1.2132015569932264E-7
151757.0,67725.0,1.2096839441255725E-7
151757.0,67775.0,1.2061421728049027E-7
151757.0,67825.0,1.20260153835261E-7
151757.0,67875.0,1.1990833570507675E-7
151757.0,67925.0,1.195494121475349E-7
151757.0,67975.0,1.1919761533363271E-7
151757.0,68025.0,1.1884502271186648E-7
151757.0,68075.0,1.1850380587929976E-7
151757.0,68125.0,1.1816727862878906E-7
151757.0,68175.0,1.1782360331835662E-7
151757.0,68225.0,1.1748703343528177E-7
151757.0,68275.0,1.171481045503242E-7
151757.0,68325.0,1.1680915434908457E-7
151757.0,68375.0,1.1647246367374464E-7
151757.0,68425.0,1.1612890915557728E-7
151757.0,68475.0,1.1579233927250243E-7
151757.0,68525.0,1.1545706257720667E-7
151757.0,68575.0,1.1512395303725498E-7
151757.0,68625.0,1.147931882883313E-7
151757.0,68675.0,1.1445531100662265E-7
151757.0,68725.0,1.141246244173999E-7
151757.0,68775.0,1.1379161435343121E-7
151757.0,68825.0,1.1345838402121444E-7
151757.0,68875.0,1.1312741321489739E-7
151757.0,68925.0,1.1278975620143683E-7
151757.0,68975.0,1.1246304865153434E-7
151757.0,69025.0,1.1214584816343631E-7
151757.0,69075.0,1.1182920189867218E-7
151757.0,69125.0,1.1151509227147471E-7
151757.0,69175.0,1.1119402643089416E-7
151757.0,69225.0,1.1087978180057689E-7
151757.0,69275.0,1.1056332027692406E-7
151757.0,69325.0,1.1024695112382688E-7
151757.0,69375.0,1.0993277044235583E-7
151757.0,69425.0,1.0961183960489507E-7
151757.0,69475.0,1.0930343563586575E-7
151757.0,69525.0,1.0899663749341926E-7
151757.0,69575.0,1.0868987487810955E-7
151757.0,69625.0,1.0838525099643448E-7
151757.0,69675.0,1.0807414696500928E-7
151757.0,69725.0,1.0776956571589835E-7
151757.0,69775.0,1.0746278178430657E-7
151757.0,69825.0,1.0715604048527894E-7
151757.0,69875.0,1.0685141660360387E-7
151757.0,69925.0,1.0654110838004271E-7
151757.0,69975.0,1.0624427204675158E-7
151757.0,70025.0,1.0594695254440012E-7
151757.0,70075.0,1.0564968988546752E-7
151757.0,70125.0,1.0535447358961392E-7
151757.0,70175.0,1.0505294767426676E-7
151757.0,70225.0,1.0475780953811409E-7
151757.0,70275.0,1.0446049003576263E-7
151757.0,70325.0,1.0416324869311211E-7
151757.0,70375.0,1.0386801108097643E-7
151757.0,70425.0,1.0356826862789603E-7
151757.0,70475.0,1.0328314914431758E-7
151757.0,70525.0,1.0299705621719113E-7
151757.0,70575.0,1.0271103434433826E-7
151757.0,70625.0,1.0242704462370966E-7
151757.0,70675.0,1.0213688028670731E-7
151757.0,70725.0,1.0185284793351457E-7
151757.0,70775.0,1.0156681184980698E-7
151757.0,70825.0,1.0128075444981732E-7
151757.0,70875.0,1.0099671499119722E-7
151757.0,70925.0,1.0070805700479468E-7
151757.0,70975.0,1.0043206088994339E-7
151757.0,71025.0,1.0015498475013374E-7
151757.0,71075.0,9.987789439946937E-8
151757.0,71125.0,9.960277935761042E-8
151757.0,71175.0,9.932170996762579E-8
151757.0,71225.0,9.904659492576684E-8
151757.0,71275.0,9.876951168052983E-8
151757.0,71325.0,9.849240001358339E-8
151757.0,71375.0,9.821727786629708E-8
151757.0,71425.0,9.793723165785195E-8
151757.0,71475.0,9.767097708390793E-8
151757.0,71525.0,9.740450934714318E-8
151757.0,71575.0,9.713802029409635E-8
151757.0,71625.0,9.687347102271815E-8
151757.0,71675.0,9.660311661718879E-8
151757.0,71725.0,9.63385815566653E-8
151757.0,71775.0,9.607210671447319E-8
151757.0,71825.0,9.580561055599901E-8
151757.0,71875.0,9.554103286291138E-8
151757.0,71925.0,9.527083477678389E-8
151757.0,71975.0,9.50116785247701E-8
151757.0,72025.0,9.475367335198825E-8
151757.0,72075.0,9.449566107377905E-8
151757.0,72125.0,9.423952462839225E-8
151757.0,72175.0,9.397774647368351E-8
151757.0,72225.0,9.372161713372407E-8
151757.0,72275.0,9.346360485551486E-8
151757.0,72325.0,9.320559968273301E-8
151757.0,72375.0,9.294943481563678E-8
151757.0,72425.0,9.26877135043469E-8
151757.0,72475.0,9.24337228980221E-8
151757.0,72525.0,9.218365448759869E-8
151757.0,72575.0,9.193389871597901E-8
151757.0,72625.0,9.168598325004496E-8
151757.0,72675.0,9.143256818333612E-8
151757.0,72725.0,9.118465271740206E-8
151757.0,72775.0,9.093488984035503E-8
151757.0,72825.0,9.068514117416271E-8
151757.0,72875.0,9.043719018109186E-8
151757.0,72925.0,9.018381774694717E-8
151757.0,72975.0,8.99359875461414E-8
151757.0,73025.0,8.969244191803227E-8
151757.0,73075.0,8.945247031988401E-8
151757.0,73125.0,8.921428218400251E-8
151757.0,73175.0,8.897074366132074E-8
151757.0,73225.0,8.873255552543924E-8
151757.0,73275.0,8.849258392729098E-8
151757.0,73325.0,8.825261943457008E-8
151757.0,73375.0,8.801440287697915E-8
151757.0,73425.0,8.777091409228888E-8
151757.0,73475.0,8.753269753469795E-8
151757.0,73525.0,8.72935288498411E-8
151757.0,73575.0,8.706138032721356E-8
151757.0,73625.0,8.683260688258088E-8
151757.0,73675.0,8.659861805426772E-8
151757.0,73725.0,8.636983750420768E-8
151757.0,73775.0,8.613933033529975E-8
151757.0,73825.0,8.590881606096445E-8
151757.0,73875.0,8.568001419462234E-8
151757.0,73925.0,8.544608220972805E-8
151757.0,73975.0,8.521728034338594E-8
151757.0,74025.0,8.498676606905065E-8
151757.0,74075.0,8.475747392822086E-8
151757.0,74125.0,8.453674382735699E-8
151757.0,74175.0,8.431200626546342E-8
151757.0,74225.0,8.409232776784847E-8
151757.0,74275.0,8.387096528394977E-8
151757.0,74325.0,8.364960990547843E-8
151757.0,74375.0,8.34299100915814E-8
151757.0,74425.0,8.320521516225199E-8
151757.0,74475.0,8.298551534835497E-8
151757.0,74525.0,8.276415286445626E-8
151757.0,74575.0,8.254279038055756E-8
151757.0,74625.0,8.232368031713122E-8
151757.0,74675.0,8.210391655438798E-8
151757.0,74725.0,8.18899081878044E-8
151757.0,74775.0,8.16742584675012E-8
151757.0,74825.0,8.145860164177066E-8
151757.0,74875.0,8.1244571958905E-8
151757.0,74925.0,8.102567505829938E-8
151757.0,74975.0,8.081164537543373E-8
151757.0,75025.0,8.059598144427582E-8
151757.0,75075.0,8.038033882939999E-8
151757.0,75125.0,8.01662807248249E-8
151757.0,75175.0,7.994772488473245E-8
151757.0,75225.0,7.974093563234419E-8
151757.0,75275.0,7.953549641115387E-8
151757.0,75325.0,7.93300500845362E-8
151757.0,75375.0,7.912619537364662E-8
151757.0,75425.0,7.891758713185482E-8
151757.0,75475.0,7.871372531553789E-8
151757.0,75525.0,7.850827898892021E-8
151757.0,75575.0,7.830283266230254E-8
151757.0,75625.0,7.809894952970353E-8
151757.0,75675.0,7.789038392047587E-8
151757.0,75725.0,7.768650078787687E-8
151757.0,75775.0,7.748354136083435E-8
151757.0,75825.0,7.728485229563375E-8
151757.0,75875.0,7.708781879500748E-8
151757.0,75925.0,7.688614545031669E-8
151757.0,75975.0,7.668909063340834E-8
151757.0,76025.0,7.649051525504547E-8
151757.0,76075.0,7.629191145497316E-8
151757.0,76125.0,7.609485663806481E-8
151757.0,76175.0,7.589473938196534E-8
151757.0,76225.0,7.569463633672058E-8
151757.0,76275.0,7.549756020353016E-8
151757.0,76325.0,7.529924062055215E-8
151757.0,76375.0,7.510711697022998E-8
151757.0,76425.0,7.491370013212872E-8
151757.0,76475.0,7.472031882116426E-8
151757.0,76525.0,7.45299004734079E-8
151757.0,76575.0,7.433801130218853E-8
151757.0,76625.0,7.414758584900483E-8
151757.0,76675.0,7.3954197432613E-8
151757.0,76725.0,7.376083033250325E-8
151757.0,76775.0,7.357039777389218E-8
151757.0,76825.0,7.337850149724545E-8
151757.0,76875.0,7.318806183320703E-8
151757.0,76925.0,7.299563264950848E-8
151757.0,76975.0,7.280809199983196E-8
151757.0,77025.0,7.262416801268046E-8
151757.0,77075.0,7.243878030749329E-8
151757.0,77125.0,7.225482789863236E-8
151757.0,77175.0,7.206799068626424E-8
151757.0,77225.0,7.188116768475084E-8
151757.0,77275.0,7.16972152758899E-8
151757.0,77325.0,7.151183467613009E-8
151757.0,77375.0,7.132786095098709E-8
151757.0,77425.0,7.114104505490104E-8
151757.0,77475.0,7.095424336966971E-8
151757.0,77525.0,7.07717120462803E-8
151757.0,77575.0,7.059344397930545E-8
151757.0,77625.0,7.041715832656337E-8
151757.0,77675.0,7.023805892458768E-8
151757.0,77725.0,7.005895952261199E-8
151757.0,77775.0,6.98826738698699E-8
151757.0,77825.0,6.970497423708366E-8
151757.0,77875.0,6.952868147891422E-8
151757.0,77925.0,6.934959628779325E-8
151757.0,77975.0,6.917051820209963E-8
151757.0,78025.0,6.899421123307548E-8
151757.0,78075.0,6.881651870571659E-8
151757.0,78125.0,6.864112123139421E-8
151757.0,78175.0,6.846856592801487E-8
151757.0,78225.0,6.82969201193373E-8
151757.0,78275.0,6.812803121647448E-8
151757.0,78325.0,6.7957778071559E-8
151757.0,78375.0,6.778886074698676E-8
151757.0,78425.0,6.761723625459126E-8
151757.0,78475.0,6.74456401839052E-8
151757.0,78525.0,6.727672996476031E-8
