datetime,X
2015-03-17 11:52:00+00:00,20523.5
2015-03-17 11:53:00+00:00,20524.9
2015-03-17 11:54:00+00:00,20524.4
2015-03-17 11:55:00+00:00,20522.6
2015-03-17 11:56:00+00:00,20524.4
2015-03-17 11:57:00+00:00,20525.8
2015-03-17 11:58:00+00:00,20525.3
2015-03-17 11:59:00+00:00,20521.3
2015-03-17 12:00:00+00:00,20519.9
2015-03-17 12:01:00+00:00,20520.9
2015-03-17 12:02:00+00:00,20523.1
2015-03-17 12:03:00+00:00,20527.4
2015-03-17 12:04:00+00:00,20528.0
2015-03-17 12:05:00+00:00,20527.4
2015-03-17 12:06:00+00:00,20530.5
2015-03-17 12:07:00+00:00,20530.0
2015-03-17 12:08:00+00:00,20525.3
2015-03-17 12:09:00+00:00,20516.5
2015-03-17 12:10:00+00:00,20511.4
2015-03-17 12:11:00+00:00,20519.8
2015-03-17 12:12:00+00:00,20537.4
2015-03-17 12:13:00+00:00,20537.7
2015-03-17 12:14:00+00:00,20532.6
2015-03-17 12:15:00+00:00,20535.4
2015-03-17 12:16:00+00:00,20541.1
2015-03-17 12:17:00+00:00,20540.6
2015-03-17 12:18:00+00:00,20536.2
2015-03-17 12:19:00+00:00,20534.4
2015-03-17 12:20:00+00:00,20534.2
2015-03-17 12:21:00+00:00,20534.8
2015-03-17 12:22:00+00:00,20536.0
2015-03-17 12:23:00+00:00,20539.7
2015-03-17 12:24:00+00:00,20542.3
2015-03-17 12:25:00+00:00,20543.7
2015-03-17 12:26:00+00:00,20546.9
2015-03-17 12:27:00+00:00,20545.7
2015-03-17 12:28:00+00:00,20545.5
2015-03-17 12:29:00+00:00,20546.7
2015-03-17 12:30:00+00:00,20545.2
2015-03-17 12:31:00+00:00,20544.9
2015-03-17 12:32:00+00:00,20538.2
2015-03-17 12:33:00+00:00,20532.8
2015-03-17 12:34:00+00:00,20534.0
2015-03-17 12:35:00+00:00,20541.2
2015-03-17 12:36:00+00:00,20546.3
2015-03-17 12:37:00+00:00,20544.2
2015-03-17 12:38:00+00:00,20542.3
2015-03-17 12:39:00+00:00,20542.1
2015-03-17 12:40:00+00:00,20545.2
2015-03-17 12:41:00+00:00,20543.4
2015-03-17 12:42:00+00:00,20540.2
2015-03-17 12:43:00+00:00,20537.9
2015-03-17 12:44:00+00:00,20537.3
2015-03-17 12:45:00+00:00,20535.6
2015-03-17 12:46:00+00:00,20538.0
2015-03-17 12:47:00+00:00,20538.6
2015-03-17 12:48:00+00:00,20535.5
2015-03-17 12:49:00+00:00,20534.4
2015-03-17 12:50:00+00:00,20535.2
2015-03-17 12:51:00+00:00,20537.4
2015-03-17 12:52:00+00:00,20538.7
2015-03-17 12:53:00+00:00,20535.6
2015-03-17 12:54:00+00:00,20532.2
2015-03-17 12:55:00+00:00,20530.2
2015-03-17 12:56:00+00:00,20528.4
2015-03-17 12:57:00+00:00,20530.0
2015-03-17 12:58:00+00:00,20526.9
2015-03-17 12:59:00+00:00,20523.6
2015-03-17 13:00:00+00:00,20521.8
2015-03-17 13:01:00+00:00,20518.9
2015-03-17 13:02:00+00:00,20516.0
2015-03-17 13:03:00+00:00,20513.9
2015-03-17 13:04:00+00:00,20513.4
2015-03-17 13:05:00+00:00,20515.6
2015-03-17 13:06:00+00:00,20512.2
2015-03-17 13:07:00+00:00,20507.0
2015-03-17 13:08:00+00:00,20506.9
2015-03-17 13:09:00+00:00,20505.7
2015-03-17 13:10:00+00:00,20502.4
2015-03-17 13:11:00+00:00,20501.5
2015-03-17 13:12:00+00:00,20501.8
2015-03-17 13:13:00+00:00,20497.9
2015-03-17 13:14:00+00:00,20497.1
2015-03-17 13:15:00+00:00,20495.4
2015-03-17 13:16:00+00:00,20494.7
2015-03-17 13:17:00+00:00,20491.1
2015-03-17 13:18:00+00:00,20489.4
2015-03-17 13:19:00+00:00,20492.2
2015-03-17 13:20:00+00:00,20491.5
2015-03-17 13:21:00+00:00,20490.7
2015-03-17 13:22:00+00:00,20491.3
2015-03-17 13:23:00+00:00,20495.4
2015-03-17 13:24:00+00:00,20497.8
2015-03-17 13:25:00+00:00,20498.0
2015-03-17 13:26:00+00:00,20497.4
2015-03-17 13:27:00+00:00,20502.6
2015-03-17 13:28:00+00:00,20515.7
2015-03-17 13:29:00+00:00,20533.4
2015-03-17 13:30:00+00:00,20531.7
2015-03-17 13:31:00+00:00,20516.5
2015-03-17 13:32:00+00:00,20522.4
2015-03-17 13:33:00+00:00,20532.4
2015-03-17 13:34:00+00:00,20534.5
2015-03-17 13:35:00+00:00,20535.4
2015-03-17 13:36:00+00:00,20541.2
2015-03-17 13:37:00+00:00,20540.7
2015-03-17 13:38:00+00:00,20560.5
2015-03-17 13:39:00+00:00,20557.8
2015-03-17 13:40:00+00:00,20552.0
2015-03-17 13:41:00+00:00,20557.6
2015-03-17 13:42:00+00:00,20563.1
2015-03-17 13:43:00+00:00,20567.3
2015-03-17 13:44:00+00:00,20568.7
2015-03-17 13:45:00+00:00,20573.9
2015-03-17 13:46:00+00:00,20576.9
2015-03-17 13:47:00+00:00,20577.1
2015-03-17 13:48:00+00:00,20582.3
2015-03-17 13:49:00+00:00,20585.7
2015-03-17 13:50:00+00:00,20598.2
2015-03-17 13:51:00+00:00,20602.8
2015-03-17 13:52:00+00:00,20607.5
2015-03-17 13:53:00+00:00,20614.3
2015-03-17 13:54:00+00:00,20616.7
2015-03-17 13:55:00+00:00,20600.2
2015-03-17 13:56:00+00:00,20596.3
2015-03-17 13:57:00+00:00,20603.3
2015-03-17 13:58:00+00:00,20601.5
2015-03-17 13:59:00+00:00,20596.9
2015-03-17 14:00:00+00:00,20592.8
2015-03-17 14:01:00+00:00,20583.0
2015-03-17 14:02:00+00:00,20583.9
2015-03-17 14:03:00+00:00,20590.4
2015-03-17 14:04:00+00:00,20584.2
2015-03-17 14:05:00+00:00,20580.9
2015-03-17 14:06:00+00:00,20579.9
2015-03-17 14:07:00+00:00,20595.5
2015-03-17 14:08:00+00:00,20591.7
2015-03-17 14:09:00+00:00,20577.4
2015-03-17 14:10:00+00:00,20578.2
2015-03-17 14:11:00+00:00,20568.8
2015-03-17 14:12:00+00:00,20564.2
2015-03-17 14:13:00+00:00,20564.3
2015-03-17 14:14:00+00:00,20555.4
2015-03-17 14:15:00+00:00,20554.6
2015-03-17 14:16:00+00:00,20554.8
2015-03-17 14:17:00+00:00,20555.7
2015-03-17 14:18:00+00:00,20547.0
2015-03-17 14:19:00+00:00,20545.9
2015-03-17 14:20:00+00:00,20554.6
2015-03-17 14:21:00+00:00,20556.4
2015-03-17 14:22:00+00:00,20554.7
2015-03-17 14:23:00+00:00,20552.8
2015-03-17 14:24:00+00:00,20553.0
2015-03-17 14:25:00+00:00,20557.9
2015-03-17 14:26:00+00:00,20560.1
2015-03-17 14:27:00+00:00,20557.0
2015-03-17 14:28:00+00:00,20563.0
2015-03-17 14:29:00+00:00,20570.1
2015-03-17 14:30:00+00:00,20567.8
2015-03-17 14:31:00+00:00,20562.9
2015-03-17 14:32:00+00:00,20568.3
2015-03-17 14:33:00+00:00,20564.6
2015-03-17 14:34:00+00:00,20563.7
2015-03-17 14:35:00+00:00,20564.7
2015-03-17 14:36:00+00:00,20562.7
2015-03-17 14:37:00+00:00,20559.3
2015-03-17 14:38:00+00:00,20563.4
2015-03-17 14:39:00+00:00,20565.5
2015-03-17 14:40:00+00:00,20571.4
2015-03-17 14:41:00+00:00,20565.3
2015-03-17 14:42:00+00:00,20545.8
2015-03-17 14:43:00+00:00,20537.1
2015-03-17 14:44:00+00:00,20535.8
2015-03-17 14:45:00+00:00,20532.6
2015-03-17 14:46:00+00:00,20531.8
2015-03-17 14:47:00+00:00,20528.8
2015-03-17 14:48:00+00:00,20531.8
2015-03-17 14:49:00+00:00,20537.0
2015-03-17 14:50:00+00:00,20538.1
2015-03-17 14:51:00+00:00,20538.7
2015-03-17 14:52:00+00:00,20537.5
2015-03-17 14:53:00+00:00,20532.7
2015-03-17 14:54:00+00:00,20535.9
2015-03-17 14:55:00+00:00,20531.5
2015-03-17 14:56:00+00:00,20531.2
2015-03-17 14:57:00+00:00,20531.3
2015-03-17 14:58:00+00:00,20532.9
2015-03-17 14:59:00+00:00,20529.4
2015-03-17 15:00:00+00:00,20527.5
2015-03-17 15:01:00+00:00,20522.1
2015-03-17 15:02:00+00:00,20520.3
2015-03-17 15:03:00+00:00,20517.4
2015-03-17 15:04:00+00:00,20501.1
2015-03-17 15:05:00+00:00,20496.8
2015-03-17 15:06:00+00:00,20509.5
2015-03-17 15:07:00+00:00,20517.7
2015-03-17 15:08:00+00:00,20505.0
2015-03-17 15:09:00+00:00,20498.9
2015-03-17 15:10:00+00:00,20505.8
2015-03-17 15:11:00+00:00,20487.2
2015-03-17 15:12:00+00:00,20482.8
2015-03-17 15:13:00+00:00,20478.9
2015-03-17 15:14:00+00:00,20471.3
2015-03-17 15:15:00+00:00,20468.7
2015-03-17 15:16:00+00:00,20462.6
2015-03-17 15:17:00+00:00,20454.7
2015-03-17 15:18:00+00:00,20448.5
2015-03-17 15:19:00+00:00,20444.8
2015-03-17 15:20:00+00:00,20440.4
2015-03-17 15:21:00+00:00,20430.6
2015-03-17 15:22:00+00:00,20423.9
2015-03-17 15:23:00+00:00,20411.1
2015-03-17 15:24:00+00:00,20404.1
2015-03-17 15:25:00+00:00,20404.8
2015-03-17 15:26:00+00:00,20429.4
2015-03-17 15:27:00+00:00,20478.8
2015-03-17 15:28:00+00:00,20472.5
2015-03-17 15:29:00+00:00,20470.8
2015-03-17 15:30:00+00:00,20467.0
2015-03-17 15:31:00+00:00,20464.0
2015-03-17 15:32:00+00:00,20456.3
2015-03-17 15:33:00+00:00,20443.1
2015-03-17 15:34:00+00:00,20437.1
2015-03-17 15:35:00+00:00,20428.3
2015-03-17 15:36:00+00:00,20423.4
2015-03-17 15:37:00+00:00,20420.6
2015-03-17 15:38:00+00:00,20420.5
2015-03-17 15:39:00+00:00,20418.1
2015-03-17 15:40:00+00:00,20406.5
2015-03-17 15:41:00+00:00,20403.3
2015-03-17 15:42:00+00:00,20396.5
2015-03-17 15:43:00+00:00,20392.9
2015-03-17 15:44:00+00:00,20398.6
2015-03-17 15:45:00+00:00,20402.3
2015-03-17 15:46:00+00:00,20394.9
2015-03-17 15:47:00+00:00,20404.8
2015-03-17 15:48:00+00:00,20412.8
2015-03-17 15:49:00+00:00,20403.0
2015-03-17 15:50:00+00:00,20402.2
2015-03-17 15:51:00+00:00,20403.4
2015-03-17 15:52:00+00:00,20406.0
2015-03-17 15:53:00+00:00,20404.5
2015-03-17 15:54:00+00:00,20400.2
2015-03-17 15:55:00+00:00,20395.6
2015-03-17 15:56:00+00:00,20406.0
2015-03-17 15:57:00+00:00,20403.4
2015-03-17 15:58:00+00:00,20399.7
2015-03-17 15:59:00+00:00,20403.0
2015-03-17 16:00:00+00:00,20404.1
2015-03-17 16:01:00+00:00,20409.0
2015-03-17 16:02:00+00:00,20399.7
2015-03-17 16:03:00+00:00,20390.3
2015-03-17 16:04:00+00:00,20387.1
2015-03-17 16:05:00+00:00,20396.6
2015-03-17 16:06:00+00:00,20408.2
2015-03-17 16:07:00+00:00,20412.7
2015-03-17 16:08:00+00:00,20405.3
2015-03-17 16:09:00+00:00,20407.1
2015-03-17 16:10:00+00:00,20409.2
2015-03-17 16:11:00+00:00,20411.1
2015-03-17 16:12:00+00:00,20409.6
2015-03-17 16:13:00+00:00,20401.2
2015-03-17 16:14:00+00:00,20398.1
2015-03-17 16:15:00+00:00,20396.6
2015-03-17 16:16:00+00:00,20392.1
2015-03-17 16:17:00+00:00,20391.0
2015-03-17 16:18:00+00:00,20390.8
2015-03-17 16:19:00+00:00,20394.9
2015-03-17 16:20:00+00:00,20396.6
2015-03-17 16:21:00+00:00,20397.6
2015-03-17 16:22:00+00:00,20403.3
2015-03-17 16:23:00+00:00,20403.0
2015-03-17 16:24:00+00:00,20407.9
2015-03-17 16:25:00+00:00,20407.7
2015-03-17 16:26:00+00:00,20405.9
2015-03-17 16:27:00+00:00,20403.2
2015-03-17 16:28:00+00:00,20408.3
2015-03-17 16:29:00+00:00,20418.6
2015-03-17 16:30:00+00:00,20418.8
2015-03-17 16:31:00+00:00,20422.1
2015-03-17 16:32:00+00:00,20426.7
2015-03-17 16:33:00+00:00,20420.4
2015-03-17 16:34:00+00:00,20414.3
2015-03-17 16:35:00+00:00,20411.6
2015-03-17 16:36:00+00:00,20413.8
2015-03-17 16:37:00+00:00,20412.0
2015-03-17 16:38:00+00:00,20407.4
2015-03-17 16:39:00+00:00,20413.0
2015-03-17 16:40:00+00:00,20411.7
2015-03-17 16:41:00+00:00,20412.8
2015-03-17 16:42:00+00:00,20412.3
2015-03-17 16:43:00+00:00,20410.6
2015-03-17 16:44:00+00:00,20405.1
2015-03-17 16:45:00+00:00,20405.0
2015-03-17 16:46:00+00:00,20404.5
2015-03-17 16:47:00+00:00,20395.5
2015-03-17 16:48:00+00:00,20413.9
2015-03-17 16:49:00+00:00,20430.6
2015-03-17 16:50:00+00:00,20437.2
2015-03-17 16:51:00+00:00,20441.4
2015-03-17 16:52:00+00:00,20446.1
2015-03-17 16:53:00+00:00,20437.9
2015-03-17 16:54:00+00:00,20440.0
2015-03-17 16:55:00+00:00,20444.5
2015-03-17 16:56:00+00:00,20445.8
2015-03-17 16:57:00+00:00,20446.0
2015-03-17 16:58:00+00:00,20448.9
2015-03-17 16:59:00+00:00,20446.6
2015-03-17 17:00:00+00:00,20448.6
2015-03-17 17:01:00+00:00,20448.3
2015-03-17 17:02:00+00:00,20438.9
2015-03-17 17:03:00+00:00,20435.3
2015-03-17 17:04:00+00:00,20424.6
2015-03-17 17:05:00+00:00,20426.7
2015-03-17 17:06:00+00:00,20427.4
2015-03-17 17:07:00+00:00,20415.7
2015-03-17 17:08:00+00:00,20413.5
2015-03-17 17:09:00+00:00,20410.9
2015-03-17 17:10:00+00:00,20403.9
2015-03-17 17:11:00+00:00,20394.1
2015-03-17 17:12:00+00:00,20407.5
2015-03-17 17:13:00+00:00,20412.5
2015-03-17 17:14:00+00:00,20419.1
2015-03-17 17:15:00+00:00,20413.9
2015-03-17 17:16:00+00:00,20414.1
2015-03-17 17:17:00+00:00,20406.2
2015-03-17 17:18:00+00:00,20408.3
2015-03-17 17:19:00+00:00,20400.8
2015-03-17 17:20:00+00:00,20391.8
2015-03-17 17:21:00+00:00,20388.2
2015-03-17 17:22:00+00:00,20381.4
2015-03-17 17:23:00+00:00,20377.4
2015-03-17 17:24:00+00:00,20376.5
2015-03-17 17:25:00+00:00,20376.8
2015-03-17 17:26:00+00:00,20375.6
2015-03-17 17:27:00+00:00,20375.6
2015-03-17 17:28:00+00:00,20391.0
2015-03-17 17:29:00+00:00,20401.9
2015-03-17 17:30:00+00:00,20410.8
2015-03-17 17:31:00+00:00,20409.8
2015-03-17 17:32:00+00:00,20416.0
2015-03-17 17:33:00+00:00,20412.2
2015-03-17 17:34:00+00:00,20403.6
2015-03-17 17:35:00+00:00,20400.9
2015-03-17 17:36:00+00:00,20397.2
2015-03-17 17:37:00+00:00,20389.9
2015-03-17 17:38:00+00:00,20386.2
2015-03-17 17:39:00+00:00,20377.6
2015-03-17 17:40:00+00:00,20369.4
2015-03-17 17:41:00+00:00,20367.6
2015-03-17 17:42:00+00:00,20369.2
2015-03-17 17:43:00+00:00,20372.2
2015-03-17 17:44:00+00:00,20369.0
2015-03-17 17:45:00+00:00,20370.5
2015-03-17 17:46:00+00:00,20370.2
2015-03-17 17:47:00+00:00,20370.3
2015-03-17 17:48:00+00:00,20369.5
2015-03-17 17:49:00+00:00,20368.9
2015-03-17 17:50:00+00:00,20368.9
2015-03-17 17:51:00+00:00,20371.2
2015-03-17 17:52:00+00:00,20376.0
2015-03-17 17:53:00+00:00,20381.0
2015-03-17 17:54:00+00:00,20387.2
2015-03-17 17:55:00+00:00,20391.8
2015-03-17 17:56:00+00:00,20393.8
2015-03-17 17:57:00+00:00,20394.2
2015-03-17 17:58:00+00:00,20392.1
2015-03-17 17:59:00+00:00,20392.8
2015-03-17 18:00:00+00:00,20391.3
2015-03-17 18:01:00+00:00,20391.6
2015-03-17 18:02:00+00:00,20391.6
2015-03-17 18:03:00+00:00,20391.1
2015-03-17 18:04:00+00:00,20394.4
2015-03-17 18:05:00+00:00,20394.3
2015-03-17 18:06:00+00:00,20394.1
2015-03-17 18:07:00+00:00,20394.2
2015-03-17 18:08:00+00:00,20390.3
2015-03-17 18:09:00+00:00,20390.4
2015-03-17 18:10:00+00:00,20394.2
2015-03-17 18:11:00+00:00,20394.0
2015-03-17 18:12:00+00:00,20393.6
2015-03-17 18:13:00+00:00,20392.6
2015-03-17 18:14:00+00:00,20395.5
2015-03-17 18:15:00+00:00,20394.8
2015-03-17 18:16:00+00:00,20397.2
2015-03-17 18:17:00+00:00,20397.8
2015-03-17 18:18:00+00:00,20396.0
2015-03-17 18:19:00+00:00,20394.3
2015-03-17 18:20:00+00:00,20393.3
2015-03-17 18:21:00+00:00,20393.0
2015-03-17 18:22:00+00:00,20398.4
2015-03-17 18:23:00+00:00,20399.8
2015-03-17 18:24:00+00:00,20401.2
2015-03-17 18:25:00+00:00,20398.8
2015-03-17 18:26:00+00:00,20401.8
2015-03-17 18:27:00+00:00,20405.3
2015-03-17 18:28:00+00:00,20407.4
2015-03-17 18:29:00+00:00,20410.1
2015-03-17 18:30:00+00:00,20415.4
2015-03-17 18:31:00+00:00,20419.6
2015-03-17 18:32:00+00:00,20423.2
2015-03-17 18:33:00+00:00,20428.5
2015-03-17 18:34:00+00:00,20427.8
2015-03-17 18:35:00+00:00,20427.8
2015-03-17 18:36:00+00:00,20431.5
2015-03-17 18:37:00+00:00,20435.2
2015-03-17 18:38:00+00:00,20440.5
2015-03-17 18:39:00+00:00,20445.6
2015-03-17 18:40:00+00:00,20444.2
2015-03-17 18:41:00+00:00,20444.1
2015-03-17 18:42:00+00:00,20443.8
2015-03-17 18:43:00+00:00,20442.6
2015-03-17 18:44:00+00:00,20440.3
2015-03-17 18:45:00+00:00,20438.7
2015-03-17 18:46:00+00:00,20438.9
2015-03-17 18:47:00+00:00,20439.0
2015-03-17 18:48:00+00:00,20438.8
2015-03-17 18:49:00+00:00,20440.4
2015-03-17 18:50:00+00:00,20440.8
2015-03-17 18:51:00+00:00,20441.0
2015-03-17 18:52:00+00:00,20439.3
2015-03-17 18:53:00+00:00,20437.6
2015-03-17 18:54:00+00:00,20441.7
2015-03-17 18:55:00+00:00,20444.0
2015-03-17 18:56:00+00:00,20443.3
2015-03-17 18:57:00+00:00,20438.0
2015-03-17 18:58:00+00:00,20439.5
2015-03-17 18:59:00+00:00,20440.5
2015-03-17 19:00:00+00:00,20440.0
2015-03-17 19:01:00+00:00,20435.0
2015-03-17 19:02:00+00:00,20434.7
2015-03-17 19:03:00+00:00,20439.7
2015-03-17 19:04:00+00:00,20439.5
2015-03-17 19:05:00+00:00,20434.7
2015-03-17 19:06:00+00:00,20429.9
2015-03-17 19:07:00+00:00,20435.1
2015-03-17 19:08:00+00:00,20427.4
2015-03-17 19:09:00+00:00,20427.4
2015-03-17 19:10:00+00:00,20426.4
2015-03-17 19:11:00+00:00,20429.5
2015-03-17 19:12:00+00:00,20427.8
2015-03-17 19:13:00+00:00,20426.3
2015-03-17 19:14:00+00:00,20426.7
2015-03-17 19:15:00+00:00,20429.0
2015-03-17 19:16:00+00:00,20430.7
2015-03-17 19:17:00+00:00,20431.1
2015-03-17 19:18:00+00:00,20431.2
2015-03-17 19:19:00+00:00,20430.6
2015-03-17 19:20:00+00:00,20430.5
2015-03-17 19:21:00+00:00,20429.1
2015-03-17 19:22:00+00:00,20429.3
2015-03-17 19:23:00+00:00,20430.9
2015-03-17 19:24:00+00:00,20429.7
2015-03-17 19:25:00+00:00,20430.3
2015-03-17 19:26:00+00:00,20431.6
2015-03-17 19:27:00+00:00,20428.8
2015-03-17 19:28:00+00:00,20425.4
2015-03-17 19:29:00+00:00,20419.0
2015-03-17 19:30:00+00:00,20423.0
2015-03-17 19:31:00+00:00,20427.7
2015-03-17 19:32:00+00:00,20431.8
2015-03-17 19:33:00+00:00,20433.3
2015-03-17 19:34:00+00:00,20433.8
2015-03-17 19:35:00+00:00,20434.0
2015-03-17 19:36:00+00:00,20432.1
2015-03-17 19:37:00+00:00,20429.8
2015-03-17 19:38:00+00:00,20431.3
2015-03-17 19:39:00+00:00,20431.0
2015-03-17 19:40:00+00:00,20430.0
2015-03-17 19:41:00+00:00,20429.5
2015-03-17 19:42:00+00:00,20429.9
2015-03-17 19:43:00+00:00,20428.3
2015-03-17 19:44:00+00:00,20430.4
2015-03-17 19:45:00+00:00,20430.0
2015-03-17 19:46:00+00:00,20426.7
2015-03-17 19:47:00+00:00,20424.9
2015-03-17 19:48:00+00:00,20426.8
2015-03-17 19:49:00+00:00,20434.1
2015-03-17 19:50:00+00:00,20438.9
2015-03-17 19:51:00+00:00,20432.6
2015-03-17 19:52:00+00:00,20426.5
2015-03-17 19:53:00+00:00,20425.9
2015-03-17 19:54:00+00:00,20424.5
2015-03-17 19:55:00+00:00,20423.2
2015-03-17 19:56:00+00:00,20422.3
2015-03-17 19:57:00+00:00,20419.4
2015-03-17 19:58:00+00:00,20419.6
2015-03-17 19:59:00+00:00,20421.0
2015-03-17 20:00:00+00:00,20421.8
2015-03-17 20:01:00+00:00,20418.9
2015-03-17 20:02:00+00:00,20416.0
2015-03-17 20:03:00+00:00,20413.3
2015-03-17 20:04:00+00:00,20414.5
2015-03-17 20:05:00+00:00,20415.0
2015-03-17 20:06:00+00:00,20415.2
2015-03-17 20:07:00+00:00,20415.4
2015-03-17 20:08:00+00:00,20416.1
2015-03-17 20:09:00+00:00,20416.6
2015-03-17 20:10:00+00:00,20416.1
2015-03-17 20:11:00+00:00,20414.6
2015-03-17 20:12:00+00:00,20415.5
2015-03-17 20:13:00+00:00,20415.1
2015-03-17 20:14:00+00:00,20415.6
2015-03-17 20:15:00+00:00,20415.0
2015-03-17 20:16:00+00:00,20417.3
2015-03-17 20:17:00+00:00,20414.5
2015-03-17 20:18:00+00:00,20412.6
2015-03-17 20:19:00+00:00,20410.5
2015-03-17 20:20:00+00:00,20407.8
2015-03-17 20:21:00+00:00,20404.6
2015-03-17 20:22:00+00:00,20400.6
2015-03-17 20:23:00+00:00,20399.5
2015-03-17 20:24:00+00:00,20399.3
2015-03-17 20:25:00+00:00,20398.3
2015-03-17 20:26:00+00:00,20393.7
2015-03-17 20:27:00+00:00,20389.7
2015-03-17 20:28:00+00:00,20389.5
2015-03-17 20:29:00+00:00,20388.8
2015-03-17 20:30:00+00:00,20387.3
2015-03-17 20:31:00+00:00,20385.1
2015-03-17 20:32:00+00:00,20386.9
2015-03-17 20:33:00+00:00,20390.4
2015-03-17 20:34:00+00:00,20397.1
2015-03-17 20:35:00+00:00,20402.4
2015-03-17 20:36:00+00:00,20405.1
2015-03-17 20:37:00+00:00,20407.6
2015-03-17 20:38:00+00:00,20411.5
2015-03-17 20:39:00+00:00,20413.7
2015-03-17 20:40:00+00:00,20412.8
2015-03-17 20:41:00+00:00,20410.1
2015-03-17 20:42:00+00:00,20408.6
2015-03-17 20:43:00+00:00,20407.9
2015-03-17 20:44:00+00:00,20410.2
2015-03-17 20:45:00+00:00,20411.3
2015-03-17 20:46:00+00:00,20411.8
2015-03-17 20:47:00+00:00,20419.8
2015-03-17 20:48:00+00:00,20424.9
2015-03-17 20:49:00+00:00,20427.7
2015-03-17 20:50:00+00:00,20429.0
2015-03-17 20:51:00+00:00,20427.3
2015-03-17 20:52:00+00:00,20424.0
2015-03-17 20:53:00+00:00,20424.7
2015-03-17 20:54:00+00:00,20425.3
2015-03-17 20:55:00+00:00,20422.3
2015-03-17 20:56:00+00:00,20420.0
2015-03-17 20:57:00+00:00,20424.4
2015-03-17 20:58:00+00:00,20424.6
2015-03-17 20:59:00+00:00,20423.8
2015-03-17 21:00:00+00:00,20421.0
2015-03-17 21:01:00+00:00,20417.5
2015-03-17 21:02:00+00:00,20411.5
2015-03-17 21:03:00+00:00,20412.0
2015-03-17 21:04:00+00:00,20413.4
2015-03-17 21:05:00+00:00,20420.7
2015-03-17 21:06:00+00:00,20424.9
2015-03-17 21:07:00+00:00,20423.5
2015-03-17 21:08:00+00:00,20420.3
2015-03-17 21:09:00+00:00,20418.2
2015-03-17 21:10:00+00:00,20412.5
2015-03-17 21:11:00+00:00,20406.8
2015-03-17 21:12:00+00:00,20405.0
2015-03-17 21:13:00+00:00,20403.4
2015-03-17 21:14:00+00:00,20398.0
2015-03-17 21:15:00+00:00,20395.4
2015-03-17 21:16:00+00:00,20395.4
2015-03-17 21:17:00+00:00,20396.5
2015-03-17 21:18:00+00:00,20394.8
2015-03-17 21:19:00+00:00,20396.7
2015-03-17 21:20:00+00:00,20403.2
2015-03-17 21:21:00+00:00,20406.6
2015-03-17 21:22:00+00:00,20408.1
2015-03-17 21:23:00+00:00,20409.3
2015-03-17 21:24:00+00:00,20407.2
2015-03-17 21:25:00+00:00,20409.8
2015-03-17 21:26:00+00:00,20410.9
2015-03-17 21:27:00+00:00,20415.4
2015-03-17 21:28:00+00:00,20418.2
2015-03-17 21:29:00+00:00,20419.4
2015-03-17 21:30:00+00:00,20423.1
2015-03-17 21:31:00+00:00,20428.4
2015-03-17 21:32:00+00:00,20430.8
2015-03-17 21:33:00+00:00,20429.7
2015-03-17 21:34:00+00:00,20428.9
2015-03-17 21:35:00+00:00,20431.4
2015-03-17 21:36:00+00:00,20432.8
2015-03-17 21:37:00+00:00,20430.8
2015-03-17 21:38:00+00:00,20429.3
2015-03-17 21:39:00+00:00,20425.5
2015-03-17 21:40:00+00:00,20424.7
2015-03-17 21:41:00+00:00,20421.0
2015-03-17 21:42:00+00:00,20420.0
2015-03-17 21:43:00+00:00,20418.2
2015-03-17 21:44:00+00:00,20418.0
2015-03-17 21:45:00+00:00,20418.5
2015-03-17 21:46:00+00:00,20421.8
2015-03-17 21:47:00+00:00,20419.9
2015-03-17 21:48:00+00:00,20417.7
2015-03-17 21:49:00+00:00,20415.2
2015-03-17 21:50:00+00:00,20414.7
2015-03-17 21:51:00+00:00,20414.5
2015-03-17 21:52:00+00:00,20416.3
2015-03-17 21:53:00+00:00,20413.6
2015-03-17 21:54:00+00:00,20412.5
2015-03-17 21:55:00+00:00,20419.1
2015-03-17 21:56:00+00:00,20424.2
2015-03-17 21:57:00+00:00,20427.4
2015-03-17 21:58:00+00:00,20430.7
2015-03-17 21:59:00+00:00,20431.8
2015-03-17 22:00:00+00:00,20433.8
2015-03-17 22:01:00+00:00,20438.4
2015-03-17 22:02:00+00:00,20438.5
2015-03-17 22:03:00+00:00,20441.2
2015-03-17 22:04:00+00:00,20443.9
2015-03-17 22:05:00+00:00,20443.3
2015-03-17 22:06:00+00:00,20441.1
2015-03-17 22:07:00+00:00,20438.2
2015-03-17 22:08:00+00:00,20437.5
2015-03-17 22:09:00+00:00,20437.4
2015-03-17 22:10:00+00:00,20434.6
2015-03-17 22:11:00+00:00,20426.1
2015-03-17 22:12:00+00:00,20425.3
2015-03-17 22:13:00+00:00,20426.7
2015-03-17 22:14:00+00:00,20427.8
2015-03-17 22:15:00+00:00,20428.0
2015-03-17 22:16:00+00:00,20425.2
2015-03-17 22:17:00+00:00,20424.4
2015-03-17 22:18:00+00:00,20422.5
2015-03-17 22:19:00+00:00,20423.7
2015-03-17 22:20:00+00:00,20424.6
2015-03-17 22:21:00+00:00,20425.8
2015-03-17 22:22:00+00:00,20425.8
2015-03-17 22:23:00+00:00,20427.3
2015-03-17 22:24:00+00:00,20427.4
2015-03-17 22:25:00+00:00,20425.0
2015-03-17 22:26:00+00:00,20422.4
2015-03-17 22:27:00+00:00,20421.4
